# Team 0: Captain Cooked, Team 1: Distraction Is All You Need
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
167,Flop,0,88,-88,CALL,0,0,0,"['6h', 'Ad']","['Ah', '4h']","['7h', 'As', '5h']","['8d', '3d', '3s']","['8h', '9h', '2h']",2,2
167,Turn,0,88,-88,CHECK,0,0,0,"['6h', 'Ad']","['Ah', '4h']","['7h', 'As', '5h', '5d']","['8d', '3d', '3s']","['8h', '9h', '2h']",4,4
167,Turn,1,88,-88,RAISE,4,0,0,"['6h', 'Ad']","['Ah', '4h']","['7h', 'As', '5h', '5d']","['8d', '3d', '3s']","['8h', '9h', '2h']",4,4
167,Turn,0,88,-88,CALL,0,0,0,"['6h', 'Ad']","['Ah', '4h']","['7h', 'As', '5h', '5d']","['8d', '3d', '3s']","['8h', '9h', '2h']",4,4
167,River,0,88,-88,CHECK,0,0,0,"['6h', 'Ad']","['Ah', '4h']","['7h', 'As', '5h', '5d', '4d']","['8d', '3d', '3s']","['8h', '9h', '2h']",8,8
167,River,1,88,-88,RAISE,8,0,0,"['6h', 'Ad']","['Ah', '4h']","['7h', 'As', '5h', '5d', '4d']","['8d', '3d', '3s']","['8h', '9h', '2h']",8,8
167,River,0,88,-88,CALL,0,0,0,"['6h', 'Ad']","['Ah', '4h']","['7h', 'As', '5h', '5d', '4d']","['8d', '3d', '3s']","['8h', '9h', '2h']",8,8
168,Pre-Flop,0,88,-88,CALL,0,0,0,"['3h', 'Ad', '8d', '2h', '2d']","['7s', '3s', '4h', '7d', '5d']",[],[],[],1,1
168,Pre-Flop,1,88,-88,CHECK,0,0,0,"['3h', 'Ad', '8d', '2h', '2d']","['7s', '3s', '4h', '7d', '5d']",[],[],[],2,2
168,Flop,1,88,-88,DISCARD,0,0,1,"['3h', 'Ad', '8d', '2h', '2d']","['7s', '3s', '4h', '7d', '5d']","['Ah', '9s', '8s']",[],[],2,2
168,Flop,0,88,-88,DISCARD,0,1,2,"['3h', 'Ad', '8d', '2h', '2d']","['7s', '3s']","['Ah', '9s', '8s']",[],"['4h', '7d', '5d']",2,2
168,Flop,1,88,-88,CHECK,0,0,0,"['Ad', '8d']","['7s', '3s']","['Ah', '9s', '8s']","['3h', '2h', '2d']","['4h', '7d', '5d']",2,2
168,Flop,0,88,-88,CHECK,0,0,0,"['Ad', '8d']","['7s', '3s']","['Ah', '9s', '8s']","['3h', '2h', '2d']","['4h', '7d', '5d']",2,2
168,Turn,1,88,-88,CHECK,0,0,0,"['Ad', '8d']","['7s', '3s']","['Ah', '9s', '8s', '9d']","['3h', '2h', '2d']","['4h', '7d', '5d']",2,2
168,Turn,0,88,-88,CHECK,0,0,0,"['Ad', '8d']","['7s', '3s']","['Ah', '9s', '8s', '9d']","['3h', '2h', '2d']","['4h', '7d', '5d']",2,2
168,River,1,88,-88,CHECK,0,0,0,"['Ad', '8d']","['7s', '3s']","['Ah', '9s', '8s', '9d', '8h']","['3h', '2h', '2d']","['4h', '7d', '5d']",2,2
168,River,0,88,-88,RAISE,75,0,0,"['Ad', '8d']","['7s', '3s']","['Ah', '9s', '8s', '9d', '8h']","['3h', '2h', '2d']","['4h', '7d', '5d']",2,2
168,River,1,88,-88,FOLD,0,0,0,"['Ad', '8d']","['7s', '3s']","['Ah', '9s', '8s', '9d', '8h']","['3h', '2h', '2d']","['4h', '7d', '5d']",2,2
169,Pre-Flop,1,90,-90,CALL,0,0,0,"['4s', '3h', '7d', '2s', '3s']","['7s', '3d', '2d', 'Ad', '6d']",[],[],[],1,1
169,Pre-Flop,0,90,-90,CHECK,0,0,0,"['4s', '3h', '7d', '2s', '3s']","['7s', '3d', '2d', 'Ad', '6d']",[],[],[],2,2
169,Flop,0,90,-90,DISCARD,0,0,2,"['4s', '3h', '7d', '2s', '3s']","['7s', '3d', '2d', 'Ad', '6d']","['9s', '8d', '6h']",[],[],2,2
169,Flop,1,90,-90,DISCARD,0,0,3,"['4s', '7d']","['7s', '3d', '2d', 'Ad', '6d']","['9s', '8d', '6h']","['3h', '2s', '3s']",[],2,2
169,Flop,0,90,-90,CHECK,0,0,0,"['4s', '7d']","['7s', 'Ad']","['9s', '8d', '6h']","['3h', '2s', '3s']","['3d', '2d', '6d']",2,2
169,Flop,1,90,-90,RAISE,3,0,0,"['4s', '7d']","['7s', 'Ad']","['9s', '8d', '6h']","['3h', '2s', '3s']","['3d', '2d', '6d']",2,2
169,Flop,0,90,-90,FOLD,0,0,0,"['4s', '7d']","['7s', 'Ad']","['9s', '8d', '6h']","['3h', '2s', '3s']","['3d', '2d', '6d']",2,2
170,Pre-Flop,0,88,-88,CALL,0,0,0,"['7h', '4d', '4h', '8h', '6s']","['2s', '9h', 'Ad', '8d', '3d']",[],[],[],1,1
170,Pre-Flop,1,88,-88,CHECK,0,0,0,"['7h', '4d', '4h', '8h', '6s']","['2s', '9h', 'Ad', '8d', '3d']",[],[],[],2,2
170,Flop,1,88,-88,DISCARD,0,1,2,"['7h', '4d', '4h', '8h', '6s']","['2s', '9h', 'Ad', '8d', '3d']","['4s', '2d', '9d']",[],[],2,2
170,Flop,0,88,-88,DISCARD,0,1,2,"['7h', '4d', '4h', '8h', '6s']","['9h', 'Ad']","['4s', '2d', '9d']",[],"['2s', '8d', '3d']",2,2
170,Flop,1,88,-88,RAISE,2,0,0,"['4d', '4h']","['9h', 'Ad']","['4s', '2d', '9d']","['7h', '8h', '6s']","['2s', '8d', '3d']",2,2
170,Flop,0,88,-88,CALL,0,0,0,"['4d', '4h']","['9h', 'Ad']","['4s', '2d', '9d']","['7h', '8h', '6s']","['2s', '8d', '3d']",2,2
170,Turn,1,88,-88,CHECK,0,0,0,"['4d', '4h']","['9h', 'Ad']","['4s', '2d', '9d', '3h']","['7h', '8h', '6s']","['2s', '8d', '3d']",4,4
170,Turn,0,88,-88,CHECK,0,0,0,"['4d', '4h']","['9h', 'Ad']","['4s', '2d', '9d', '3h']","['7h', '8h', '6s']","['2s', '8d', '3d']",4,4
170,River,1,88,-88,RAISE,4,0,0,"['4d', '4h']","['9h', 'Ad']","['4s', '2d', '9d', '3h', '3s']","['7h', '8h', '6s']","['2s', '8d', '3d']",4,4
170,River,0,88,-88,RAISE,46,0,0,"['4d', '4h']","['9h', 'Ad']","['4s', '2d', '9d', '3h', '3s']","['7h', '8h', '6s']","['2s', '8d', '3d']",4,4
170,River,1,88,-88,CALL,0,0,0,"['4d', '4h']","['9h', 'Ad']","['4s', '2d', '9d', '3h', '3s']","['7h', '8h', '6s']","['2s', '8d', '3d']",8,8
171,Pre-Flop,1,142,-142,CALL,0,0,0,"['6s', '2d', '7s', '9d', '9h']","['7h', '4h', '6h', 'Ah', '9s']",[],[],[],1,1
171,Pre-Flop,0,142,-142,CHECK,0,0,0,"['6s', '2d', '7s', '9d', '9h']","['7h', '4h', '6h', 'Ah', '9s']",[],[],[],2,2
171,Flop,0,142,-142,DISCARD,0,1,3,"['6s', '2d', '7s', '9d', '9h']","['7h', '4h', '6h', 'Ah', '9s']","['5s', '8d', 'Ad']",[],[],2,2
171,Flop,1,142,-142,DISCARD,0,2,3,"['2d', '9d']","['7h', '4h', '6h', 'Ah', '9s']","['5s', '8d', 'Ad']","['6s', '7s', '9h']",[],2,2
171,Flop,0,142,-142,CHECK,0,0,0,"['2d', '9d']","['6h', 'Ah']","['5s', '8d', 'Ad']","['6s', '7s', '9h']","['7h', '4h', '9s']",2,2
171,Flop,1,142,-142,CHECK,0,0,0,"['2d', '9d']","['6h', 'Ah']","['5s', '8d', 'Ad']","['6s', '7s', '9h']","['7h', '4h', '9s']",2,2
171,Turn,0,142,-142,CHECK,0,0,0,"['2d', '9d']","['6h', 'Ah']","['5s', '8d', 'Ad', '3s']","['6s', '7s', '9h']","['7h', '4h', '9s']",2,2
171,Turn,1,142,-142,CHECK,0,0,0,"['2d', '9d']","['6h', 'Ah']","['5s', '8d', 'Ad', '3s']","['6s', '7s', '9h']","['7h', '4h', '9s']",2,2
171,River,0,142,-142,CHECK,0,0,0,"['2d', '9d']","['6h', 'Ah']","['5s', '8d', 'Ad', '3s', '2h']","['6s', '7s', '9h']","['7h', '4h', '9s']",2,2
171,River,1,142,-142,CHECK,0,0,0,"['2d', '9d']","['6h', 'Ah']","['5s', '8d', 'Ad', '3s', '2h']","['6s', '7s', '9h']","['7h', '4h', '9s']",2,2
172,Pre-Flop,0,140,-140,CALL,0,0,0,"['4s', '4d', '9s', '8d', '9h']","['2d', '8h', '5d', '6s', '7s']",[],[],[],1,1
172,Pre-Flop,1,140,-140,CHECK,0,0,0,"['4s', '4d', '9s', '8d', '9h']","['2d', '8h', '5d', '6s', '7s']",[],[],[],2,2
172,Flop,1,140,-140,DISCARD,0,0,4,"['4s', '4d', '9s', '8d', '9h']","['2d', '8h', '5d', '6s', '7s']","['7h', '2s', '9d']",[],[],2,2
172,Flop,0,140,-140,DISCARD,0,2,4,"['4s', '4d', '9s', '8d', '9h']","['2d', '7s']","['7h', '2s', '9d']",[],"['8h', '5d', '6s']",2,2
172,Flop,1,140,-140,RAISE,2,0,0,"['9s', '9h']","['2d', '7s']","['7h', '2s', '9d']","['4s', '4d', '8d']","['8h', '5d', '6s']",2,2
172,Flop,0,140,-140,RAISE,75,0,0,"['9s', '9h']","['2d', '7s']","['7h', '2s', '9d']","['4s', '4d', '8d']","['8h', '5d', '6s']",2,2
172,Flop,1,140,-140,FOLD,0,0,0,"['9s', '9h']","['2d', '7s']","['7h', '2s', '9d']","['4s', '4d', '8d']","['8h', '5d', '6s']",4,4
173,Pre-Flop,1,144,-144,CALL,0,0,0,"['4s', '2d', '4d', '3d', 'As']","['Ad', '7s', '2s', '3s', '5s']",[],[],[],1,1
173,Pre-Flop,0,144,-144,CHECK,0,0,0,"['4s', '2d', '4d', '3d', 'As']","['Ad', '7s', '2s', '3s', '5s']",[],[],[],2,2
173,Flop,0,144,-144,DISCARD,0,0,4,"['4s', '2d', '4d', '3d', 'As']","['Ad', '7s', '2s', '3s', '5s']","['5h', '8s', '9d']",[],[],2,2
173,Flop,1,144,-144,DISCARD,0,1,4,"['4s', 'As']","['Ad', '7s', '2s', '3s', '5s']","['5h', '8s', '9d']","['2d', '4d', '3d']",[],2,2
173,Flop,0,144,-144,CHECK,0,0,0,"['4s', 'As']","['7s', '5s']","['5h', '8s', '9d']","['2d', '4d', '3d']","['Ad', '2s', '3s']",2,2
173,Flop,1,144,-144,CHECK,0,0,0,"['4s', 'As']","['7s', '5s']","['5h', '8s', '9d']","['2d', '4d', '3d']","['Ad', '2s', '3s']",2,2
173,Turn,0,144,-144,CHECK,0,0,0,"['4s', 'As']","['7s', '5s']","['5h', '8s', '9d', '7d']","['2d', '4d', '3d']","['Ad', '2s', '3s']",2,2
173,Turn,1,144,-144,CHECK,0,0,0,"['4s', 'As']","['7s', '5s']","['5h', '8s', '9d', '7d']","['2d', '4d', '3d']","['Ad', '2s', '3s']",2,2
173,River,0,144,-144,RAISE,68,0,0,"['4s', 'As']","['7s', '5s']","['5h', '8s', '9d', '7d', '6h']","['2d', '4d', '3d']","['Ad', '2s', '3s']",2,2
173,River,1,144,-144,FOLD,0,0,0,"['4s', 'As']","['7s', '5s']","['5h', '8s', '9d', '7d', '6h']","['2d', '4d', '3d']","['Ad', '2s', '3s']",2,2
174,Pre-Flop,0,146,-146,FOLD,0,0,0,"['3s', '5s', 'Ad', '8s', '2s']","['6h', '8d', '4h', '2h', '5d']",[],[],[],1,1
175,Pre-Flop,1,145,-145,CALL,0,0,0,"['9d', '7d', '7s', '8d', '9s']","['2d', '6h', '5h', '9h', '8h']",[],[],[],1,1
175,Pre-Flop,0,145,-145,CHECK,0,0,0,"['9d', '7d', '7s', '8d', '9s']","['2d', '6h', '5h', '9h', '8h']",[],[],[],2,2
175,Flop,0,145,-145,DISCARD,0,0,4,"['9d', '7d', '7s', '8d', '9s']","['2d', '6h', '5h', '9h', '8h']","['5s', 'Ad', '2h']",[],[],2,2
175,Flop,1,145,-145,DISCARD,0,0,2,"['9d', '9s']","['2d', '6h', '5h', '9h', '8h']","['5s', 'Ad', '2h']","['7d', '7s', '8d']",[],2,2
175,Flop,0,145,-145,CHECK,0,0,0,"['9d', '9s']","['2d', '5h']","['5s', 'Ad', '2h']","['7d', '7s', '8d']","['6h', '9h', '8h']",2,2
175,Flop,1,145,-145,CHECK,0,0,0,"['9d', '9s']","['2d', '5h']","['5s', 'Ad', '2h']","['7d', '7s', '8d']","['6h', '9h', '8h']",2,2
175,Turn,0,145,-145,CHECK,0,0,0,"['9d', '9s']","['2d', '5h']","['5s', 'Ad', '2h', '3h']","['7d', '7s', '8d']","['6h', '9h', '8h']",2,2
175,Turn,1,145,-145,CHECK,0,0,0,"['9d', '9s']","['2d', '5h']","['5s', 'Ad', '2h', '3h']","['7d', '7s', '8d']","['6h', '9h', '8h']",2,2
175,River,0,145,-145,CHECK,0,0,0,"['9d', '9s']","['2d', '5h']","['5s', 'Ad', '2h', '3h', '6d']","['7d', '7s', '8d']","['6h', '9h', '8h']",2,2
175,River,1,145,-145,CHECK,0,0,0,"['9d', '9s']","['2d', '5h']","['5s', 'Ad', '2h', '3h', '6d']","['7d', '7s', '8d']","['6h', '9h', '8h']",2,2
176,Pre-Flop,0,143,-143,CALL,0,0,0,"['5h', '7h', '2h', '9d', '3h']","['As', '8h', '9s', 'Ad', '4d']",[],[],[],1,1
176,Pre-Flop,1,143,-143,CHECK,0,0,0,"['5h', '7h', '2h', '9d', '3h']","['As', '8h', '9s', 'Ad', '4d']",[],[],[],2,2
176,Flop,1,143,-143,DISCARD,0,0,3,"['5h', '7h', '2h', '9d', '3h']","['As', '8h', '9s', 'Ad', '4d']","['4h', '7d', 'Ah']",[],[],2,2
176,Flop,0,143,-143,DISCARD,0,1,4,"['5h', '7h', '2h', '9d', '3h']","['As', 'Ad']","['4h', '7d', 'Ah']",[],"['8h', '9s', '4d']",2,2
176,Flop,1,143,-143,RAISE,3,0,0,"['7h', '3h']","['As', 'Ad']","['4h', '7d', 'Ah']","['5h', '2h', '9d']","['8h', '9s', '4d']",2,2
176,Flop,0,143,-143,CALL,0,0,0,"['7h', '3h']","['As', 'Ad']","['4h', '7d', 'Ah']","['5h', '2h', '9d']","['8h', '9s', '4d']",2,2
176,Turn,1,143,-143,RAISE,6,0,0,"['7h', '3h']","['As', 'Ad']","['4h', '7d', 'Ah', '3s']","['5h', '2h', '9d']","['8h', '9s', '4d']",5,5
176,Turn,0,143,-143,CALL,0,0,0,"['7h', '3h']","['As', 'Ad']","['4h', '7d', 'Ah', '3s']","['5h', '2h', '9d']","['8h', '9s', '4d']",5,5
176,River,1,143,-143,RAISE,14,0,0,"['7h', '3h']","['As', 'Ad']","['4h', '7d', 'Ah', '3s', '3d']","['5h', '2h', '9d']","['8h', '9s', '4d']",11,11
176,River,0,143,-143,RAISE,64,0,0,"['7h', '3h']","['As', 'Ad']","['4h', '7d', 'Ah', '3s', '3d']","['5h', '2h', '9d']","['8h', '9s', '4d']",11,11
176,River,1,143,-143,RAISE,11,0,0,"['7h', '3h']","['As', 'Ad']","['4h', '7d', 'Ah', '3s', '3d']","['5h', '2h', '9d']","['8h', '9s', '4d']",25,25
176,River,0,143,-143,CALL,0,0,0,"['7h', '3h']","['As', 'Ad']","['4h', '7d', 'Ah', '3s', '3d']","['5h', '2h', '9d']","['8h', '9s', '4d']",89,89
177,Pre-Flop,1,43,-43,CALL,0,0,0,"['7s', '3s', '6s', '4h', '5s']","['2d', '7d', '8h', '7h', '8s']",[],[],[],1,1
177,Pre-Flop,0,43,-43,CHECK,0,0,0,"['7s', '3s', '6s', '4h', '5s']","['2d', '7d', '8h', '7h', '8s']",[],[],[],2,2
177,Flop,0,43,-43,DISCARD,0,2,4,"['7s', '3s', '6s', '4h', '5s']","['2d', '7d', '8h', '7h', '8s']","['2s', '9h', '8d']",[],[],2,2
177,Flop,1,43,-43,DISCARD,0,2,4,"['6s', '5s']","['2d', '7d', '8h', '7h', '8s']","['2s', '9h', '8d']","['7s', '3s', '4h']",[],2,2
177,Flop,0,43,-43,CHECK,0,0,0,"['6s', '5s']","['8h', '8s']","['2s', '9h', '8d']","['7s', '3s', '4h']","['2d', '7d', '7h']",2,2
177,Flop,1,43,-43,RAISE,2,0,0,"['6s', '5s']","['8h', '8s']","['2s', '9h', '8d']","['7s', '3s', '4h']","['2d', '7d', '7h']",2,2
177,Flop,0,43,-43,FOLD,0,0,0,"['6s', '5s']","['8h', '8s']","['2s', '9h', '8d']","['7s', '3s', '4h']","['2d', '7d', '7h']",2,2
178,Pre-Flop,0,41,-41,CALL,0,0,0,"['As', '5d', '3s', '6s', '9d']","['9s', '4h', '8d', 'Ad', '6d']",[],[],[],1,1
178,Pre-Flop,1,41,-41,CHECK,0,0,0,"['As', '5d', '3s', '6s', '9d']","['9s', '4h', '8d', 'Ad', '6d']",[],[],[],2,2
178,Flop,1,41,-41,DISCARD,0,0,1,"['As', '5d', '3s', '6s', '9d']","['9s', '4h', '8d', 'Ad', '6d']","['9h', '5h', '6h']",[],[],2,2
178,Flop,0,41,-41,DISCARD,0,3,4,"['As', '5d', '3s', '6s', '9d']","['9s', '4h']","['9h', '5h', '6h']",[],"['8d', 'Ad', '6d']",2,2
178,Flop,1,41,-41,CHECK,0,0,0,"['6s', '9d']","['9s', '4h']","['9h', '5h', '6h']","['As', '5d', '3s']","['8d', 'Ad', '6d']",2,2
178,Flop,0,41,-41,CHECK,0,0,0,"['6s', '9d']","['9s', '4h']","['9h', '5h', '6h']","['As', '5d', '3s']","['8d', 'Ad', '6d']",2,2
178,Turn,1,41,-41,CHECK,0,0,0,"['6s', '9d']","['9s', '4h']","['9h', '5h', '6h', '8s']","['As', '5d', '3s']","['8d', 'Ad', '6d']",2,2
178,Turn,0,41,-41,CHECK,0,0,0,"['6s', '9d']","['9s', '4h']","['9h', '5h', '6h', '8s']","['As', '5d', '3s']","['8d', 'Ad', '6d']",2,2
178,River,1,41,-41,CHECK,0,0,0,"['6s', '9d']","['9s', '4h']","['9h', '5h', '6h', '8s', '2h']","['As', '5d', '3s']","['8d', 'Ad', '6d']",2,2
178,River,0,41,-41,CHECK,0,0,0,"['6s', '9d']","['9s', '4h']","['9h', '5h', '6h', '8s', '2h']","['As', '5d', '3s']","['8d', 'Ad', '6d']",2,2
179,Pre-Flop,1,39,-39,CALL,0,0,0,"['9d', '7d', '8h', 'Ah', '7s']","['3d', '5h', '9s', '4h', '6s']",[],[],[],1,1
179,Pre-Flop,0,39,-39,CHECK,0,0,0,"['9d', '7d', '8h', 'Ah', '7s']","['3d', '5h', '9s', '4h', '6s']",[],[],[],2,2
179,Flop,0,39,-39,DISCARD,0,0,3,"['9d', '7d', '8h', 'Ah', '7s']","['3d', '5h', '9s', '4h', '6s']","['4s', 'As', 'Ad']",[],[],2,2
179,Flop,1,39,-39,DISCARD,0,2,3,"['9d', 'Ah']","['3d', '5h', '9s', '4h', '6s']","['4s', 'As', 'Ad']","['7d', '8h', '7s']",[],2,2
179,Flop,0,39,-39,RAISE,34,0,0,"['9d', 'Ah']","['9s', '4h']","['4s', 'As', 'Ad']","['7d', '8h', '7s']","['3d', '5h', '6s']",2,2
179,Flop,1,39,-39,FOLD,0,0,0,"['9d', 'Ah']","['9s', '4h']","['4s', 'As', 'Ad']","['7d', '8h', '7s']","['3d', '5h', '6s']",2,2
180,Pre-Flop,0,41,-41,FOLD,0,0,0,"['2h', '2d', '4d', '5s', '8s']","['6d', '4s', '8h', '6s', '8d']",[],[],[],1,1
181,Pre-Flop,1,40,-40,CALL,0,0,0,"['6h', 'As', 'Ah', '6d', '2d']","['5h', '8s', '3h', '7d', '2s']",[],[],[],1,1
181,Pre-Flop,0,40,-40,CHECK,0,0,0,"['6h', 'As', 'Ah', '6d', '2d']","['5h', '8s', '3h', '7d', '2s']",[],[],[],2,2
181,Flop,0,40,-40,DISCARD,0,0,3,"['6h', 'As', 'Ah', '6d', '2d']","['5h', '8s', '3h', '7d', '2s']","['3d', '9d', '6s']",[],[],2,2
181,Flop,1,40,-40,DISCARD,0,1,3,"['6h', '6d']","['5h', '8s', '3h', '7d', '2s']","['3d', '9d', '6s']","['As', 'Ah', '2d']",[],2,2
181,Flop,0,40,-40,RAISE,27,0,0,"['6h', '6d']","['8s', '7d']","['3d', '9d', '6s']","['As', 'Ah', '2d']","['5h', '3h', '2s']",2,2
181,Flop,1,40,-40,FOLD,0,0,0,"['6h', '6d']","['8s', '7d']","['3d', '9d', '6s']","['As', 'Ah', '2d']","['5h', '3h', '2s']",2,2
182,Pre-Flop,0,42,-42,CALL,0,0,0,"['3s', '8h', 'As', '8s', '6s']","['6d', '2d', '9s', '9d', 'Ad']",[],[],[],1,1
182,Pre-Flop,1,42,-42,CHECK,0,0,0,"['3s', '8h', 'As', '8s', '6s']","['6d', '2d', '9s', '9d', 'Ad']",[],[],[],2,2
182,Flop,1,42,-42,DISCARD,0,2,3,"['3s', '8h', 'As', '8s', '6s']","['6d', '2d', '9s', '9d', 'Ad']","['9h', '5s', '7d']",[],[],2,2
182,Flop,0,42,-42,DISCARD,0,1,4,"['3s', '8h', 'As', '8s', '6s']","['9s', '9d']","['9h', '5s', '7d']",[],"['6d', '2d', 'Ad']",2,2
182,Flop,1,42,-42,RAISE,2,0,0,"['8h', '6s']","['9s', '9d']","['9h', '5s', '7d']","['3s', 'As', '8s']","['6d', '2d', 'Ad']",2,2
182,Flop,0,42,-42,CALL,0,0,0,"['8h', '6s']","['9s', '9d']","['9h', '5s', '7d']","['3s', 'As', '8s']","['6d', '2d', 'Ad']",2,2
182,Turn,1,42,-42,RAISE,5,0,0,"['8h', '6s']","['9s', '9d']","['9h', '5s', '7d', '7h']","['3s', 'As', '8s']","['6d', '2d', 'Ad']",4,4
182,Turn,0,42,-42,CALL,0,0,0,"['8h', '6s']","['9s', '9d']","['9h', '5s', '7d', '7h']","['3s', 'As', '8s']","['6d', '2d', 'Ad']",4,4
182,River,1,42,-42,RAISE,12,0,0,"['8h', '6s']","['9s', '9d']","['9h', '5s', '7d', '7h', '5d']","['3s', 'As', '8s']","['6d', '2d', 'Ad']",9,9
182,River,0,42,-42,CALL,0,0,0,"['8h', '6s']","['9s', '9d']","['9h', '5s', '7d', '7h', '5d']","['3s', 'As', '8s']","['6d', '2d', 'Ad']",9,9
183,Pre-Flop,1,21,-21,CALL,0,0,0,"['2h', '9s', '7s', 'Ah', '5s']","['8d', '2s', '7h', '3h', '2d']",[],[],[],1,1
183,Pre-Flop,0,21,-21,RAISE,10,0,0,"['2h', '9s', '7s', 'Ah', '5s']","['8d', '2s', '7h', '3h', '2d']",[],[],[],2,2
183,Pre-Flop,1,21,-21,FOLD,0,0,0,"['2h', '9s', '7s', 'Ah', '5s']","['8d', '2s', '7h', '3h', '2d']",[],[],[],2,2
184,Pre-Flop,0,23,-23,CALL,0,0,0,"['3h', '6h', 'As', '5h', '8h']","['Ah', '3s', '4s', '4d', 'Ad']",[],[],[],1,1
184,Pre-Flop,1,23,-23,CHECK,0,0,0,"['3h', '6h', 'As', '5h', '8h']","['Ah', '3s', '4s', '4d', 'Ad']",[],[],[],2,2
184,Flop,1,23,-23,DISCARD,0,2,3,"['3h', '6h', 'As', '5h', '8h']","['Ah', '3s', '4s', '4d', 'Ad']","['4h', '6d', '7h']",[],[],2,2
184,Flop,0,23,-23,DISCARD,0,3,4,"['3h', '6h', 'As', '5h', '8h']","['4s', '4d']","['4h', '6d', '7h']",[],"['Ah', '3s', 'Ad']",2,2
184,Flop,1,23,-23,CHECK,0,0,0,"['5h', '8h']","['4s', '4d']","['4h', '6d', '7h']","['3h', '6h', 'As']","['Ah', '3s', 'Ad']",2,2
184,Flop,0,23,-23,RAISE,7,0,0,"['5h', '8h']","['4s', '4d']","['4h', '6d', '7h']","['3h', '6h', 'As']","['Ah', '3s', 'Ad']",2,2
184,Flop,1,23,-23,FOLD,0,0,0,"['5h', '8h']","['4s', '4d']","['4h', '6d', '7h']","['3h', '6h', 'As']","['Ah', '3s', 'Ad']",2,2
185,Pre-Flop,1,25,-25,CALL,0,0,0,"['2h', '6h', '9d', '6d', '4h']","['5d', '5s', '5h', '8d', 'As']",[],[],[],1,1
185,Pre-Flop,0,25,-25,CHECK,0,0,0,"['2h', '6h', '9d', '6d', '4h']","['5d', '5s', '5h', '8d', 'As']",[],[],[],2,2
185,Flop,0,25,-25,DISCARD,0,2,3,"['2h', '6h', '9d', '6d', '4h']","['5d', '5s', '5h', '8d', 'As']","['Ad', '9h', '7d']",[],[],2,2
185,Flop,1,25,-25,DISCARD,0,3,4,"['9d', '6d']","['5d', '5s', '5h', '8d', 'As']","['Ad', '9h', '7d']","['2h', '6h', '4h']",[],2,2
185,Flop,0,25,-25,RAISE,2,0,0,"['9d', '6d']","['8d', 'As']","['Ad', '9h', '7d']","['2h', '6h', '4h']","['5d', '5s', '5h']",2,2
185,Flop,1,25,-25,CALL,0,0,0,"['9d', '6d']","['8d', 'As']","['Ad', '9h', '7d']","['2h', '6h', '4h']","['5d', '5s', '5h']",2,2
185,Turn,0,25,-25,CHECK,0,0,0,"['9d', '6d']","['8d', 'As']","['Ad', '9h', '7d', '3h']","['2h', '6h', '4h']","['5d', '5s', '5h']",4,4
185,Turn,1,25,-25,RAISE,4,0,0,"['9d', '6d']","['8d', 'As']","['Ad', '9h', '7d', '3h']","['2h', '6h', '4h']","['5d', '5s', '5h']",4,4
185,Turn,0,25,-25,CALL,0,0,0,"['9d', '6d']","['8d', 'As']","['Ad', '9h', '7d', '3h']","['2h', '6h', '4h']","['5d', '5s', '5h']",4,4
185,River,0,25,-25,CHECK,0,0,0,"['9d', '6d']","['8d', 'As']","['Ad', '9h', '7d', '3h', '6s']","['2h', '6h', '4h']","['5d', '5s', '5h']",8,8
185,River,1,25,-25,RAISE,10,0,0,"['9d', '6d']","['8d', 'As']","['Ad', '9h', '7d', '3h', '6s']","['2h', '6h', '4h']","['5d', '5s', '5h']",8,8
185,River,0,25,-25,FOLD,0,0,0,"['9d', '6d']","['8d', 'As']","['Ad', '9h', '7d', '3h', '6s']","['2h', '6h', '4h']","['5d', '5s', '5h']",8,8
186,Pre-Flop,0,17,-17,RAISE,21,0,0,"['3s', 'Ad', '8h', '7s', 'Ah']","['2h', '4s', '6h', '9h', '9d']",[],[],[],1,1
186,Pre-Flop,1,17,-17,FOLD,0,0,0,"['3s', 'Ad', '8h', '7s', 'Ah']","['2h', '4s', '6h', '9h', '9d']",[],[],[],2,2
187,Pre-Flop,1,19,-19,CALL,0,0,0,"['2d', '5s', '8h', '4h', '2h']","['9s', '9d', '2s', '4s', '6s']",[],[],[],1,1
187,Pre-Flop,0,19,-19,CHECK,0,0,0,"['2d', '5s', '8h', '4h', '2h']","['9s', '9d', '2s', '4s', '6s']",[],[],[],2,2
187,Flop,0,19,-19,DISCARD,0,1,3,"['2d', '5s', '8h', '4h', '2h']","['9s', '9d', '2s', '4s', '6s']","['6h', '3d', '6d']",[],[],2,2
187,Flop,1,19,-19,DISCARD,0,1,4,"['5s', '4h']","['9s', '9d', '2s', '4s', '6s']","['6h', '3d', '6d']","['2d', '8h', '2h']",[],2,2
187,Flop,0,19,-19,CHECK,0,0,0,"['5s', '4h']","['9d', '6s']","['6h', '3d', '6d']","['2d', '8h', '2h']","['9s', '2s', '4s']",2,2
187,Flop,1,19,-19,RAISE,3,0,0,"['5s', '4h']","['9d', '6s']","['6h', '3d', '6d']","['2d', '8h', '2h']","['9s', '2s', '4s']",2,2
