# Team 0: Jackbot, Team 1: Distraction Is All You Need
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
121,Pre-Flop,0,-539,539,RAISE,7,0,0,"['2h', '6h', '8s', '5d', '2s']","['8d', '3s', '7d', '2d', '7h']",[],[],[],2,2
121,Pre-Flop,1,-539,539,CALL,0,0,0,"['2h', '6h', '8s', '5d', '2s']","['8d', '3s', '7d', '2d', '7h']",[],[],[],2,2
121,Flop,0,-539,539,DISCARD,0,1,2,"['2h', '6h', '8s', '5d', '2s']","['8d', '3s', '7d', '2d', '7h']","['8h', 'Ad', '6s']",[],[],9,9
121,Flop,1,-539,539,DISCARD,0,0,2,"['6h', '8s']","['8d', '3s', '7d', '2d', '7h']","['8h', 'Ad', '6s']","['2h', '5d', '2s']",[],9,9
121,Flop,0,-539,539,CHECK,0,0,0,"['6h', '8s']","['8d', '7d']","['8h', 'Ad', '6s']","['2h', '5d', '2s']","['3s', '2d', '7h']",9,9
121,Flop,1,-539,539,RAISE,9,0,0,"['6h', '8s']","['8d', '7d']","['8h', 'Ad', '6s']","['2h', '5d', '2s']","['3s', '2d', '7h']",9,9
121,Flop,0,-539,539,FOLD,0,0,0,"['6h', '8s']","['8d', '7d']","['8h', 'Ad', '6s']","['2h', '5d', '2s']","['3s', '2d', '7h']",9,9
122,Pre-Flop,0,-548,548,RAISE,7,0,0,"['6d', '2h', '8h', 'As', '7d']","['2d', '4s', 'Ah', '7s', '5s']",[],[],[],1,1
122,Pre-Flop,1,-548,548,FOLD,0,0,0,"['6d', '2h', '8h', 'As', '7d']","['2d', '4s', 'Ah', '7s', '5s']",[],[],[],2,2
123,Pre-Flop,1,-546,546,CALL,0,0,0,"['6d', '8h', '2d', '2h', '3h']","['9d', '7s', '5d', '3s', '9h']",[],[],[],1,1
123,Pre-Flop,0,-546,546,RAISE,7,0,0,"['6d', '8h', '2d', '2h', '3h']","['9d', '7s', '5d', '3s', '9h']",[],[],[],2,2
123,Pre-Flop,1,-546,546,CALL,0,0,0,"['6d', '8h', '2d', '2h', '3h']","['9d', '7s', '5d', '3s', '9h']",[],[],[],2,2
123,Flop,0,-546,546,DISCARD,0,1,4,"['6d', '8h', '2d', '2h', '3h']","['9d', '7s', '5d', '3s', '9h']","['8s', '7h', 'Ah']",[],[],9,9
123,Flop,1,-546,546,DISCARD,0,0,4,"['8h', '3h']","['9d', '7s', '5d', '3s', '9h']","['8s', '7h', 'Ah']","['6d', '2d', '2h']",[],9,9
123,Flop,0,-546,546,CHECK,0,0,0,"['8h', '3h']","['9d', '9h']","['8s', '7h', 'Ah']","['6d', '2d', '2h']","['7s', '5d', '3s']",9,9
123,Flop,1,-546,546,CHECK,0,0,0,"['8h', '3h']","['9d', '9h']","['8s', '7h', 'Ah']","['6d', '2d', '2h']","['7s', '5d', '3s']",9,9
123,Turn,0,-546,546,CHECK,0,0,0,"['8h', '3h']","['9d', '9h']","['8s', '7h', 'Ah', '9s']","['6d', '2d', '2h']","['7s', '5d', '3s']",9,9
123,Turn,1,-546,546,RAISE,9,0,0,"['8h', '3h']","['9d', '9h']","['8s', '7h', 'Ah', '9s']","['6d', '2d', '2h']","['7s', '5d', '3s']",9,9
123,Turn,0,-546,546,FOLD,0,0,0,"['8h', '3h']","['9d', '9h']","['8s', '7h', 'Ah', '9s']","['6d', '2d', '2h']","['7s', '5d', '3s']",9,9
124,Pre-Flop,0,-555,555,RAISE,7,0,0,"['6d', 'Ah', '8d', '6s', '9d']","['7h', '2s', '7s', '8s', '4s']",[],[],[],1,1
124,Pre-Flop,1,-555,555,CALL,0,0,0,"['6d', 'Ah', '8d', '6s', '9d']","['7h', '2s', '7s', '8s', '4s']",[],[],[],2,2
124,Flop,1,-555,555,DISCARD,0,0,2,"['6d', 'Ah', '8d', '6s', '9d']","['7h', '2s', '7s', '8s', '4s']","['5d', '2d', '3d']",[],[],9,9
124,Flop,0,-555,555,DISCARD,0,0,2,"['6d', 'Ah', '8d', '6s', '9d']","['7h', '7s']","['5d', '2d', '3d']",[],"['2s', '8s', '4s']",9,9
124,Flop,1,-555,555,CHECK,0,0,0,"['6d', '8d']","['7h', '7s']","['5d', '2d', '3d']","['Ah', '6s', '9d']","['2s', '8s', '4s']",9,9
124,Flop,0,-555,555,CHECK,0,0,0,"['6d', '8d']","['7h', '7s']","['5d', '2d', '3d']","['Ah', '6s', '9d']","['2s', '8s', '4s']",9,9
124,Turn,1,-555,555,CHECK,0,0,0,"['6d', '8d']","['7h', '7s']","['5d', '2d', '3d', 'Ad']","['Ah', '6s', '9d']","['2s', '8s', '4s']",9,9
124,Turn,0,-555,555,CHECK,0,0,0,"['6d', '8d']","['7h', '7s']","['5d', '2d', '3d', 'Ad']","['Ah', '6s', '9d']","['2s', '8s', '4s']",9,9
124,River,1,-555,555,CHECK,0,0,0,"['6d', '8d']","['7h', '7s']","['5d', '2d', '3d', 'Ad', '6h']","['Ah', '6s', '9d']","['2s', '8s', '4s']",9,9
124,River,0,-555,555,CHECK,0,0,0,"['6d', '8d']","['7h', '7s']","['5d', '2d', '3d', 'Ad', '6h']","['Ah', '6s', '9d']","['2s', '8s', '4s']",9,9
125,Pre-Flop,1,-546,546,RAISE,2,0,0,"['7s', '9d', '7h', '2s', '4s']","['5s', '9h', '3d', 'As', 'Ad']",[],[],[],1,1
125,Pre-Flop,0,-546,546,CALL,0,0,0,"['7s', '9d', '7h', '2s', '4s']","['5s', '9h', '3d', 'As', 'Ad']",[],[],[],2,2
125,Flop,0,-546,546,DISCARD,0,0,1,"['7s', '9d', '7h', '2s', '4s']","['5s', '9h', '3d', 'As', 'Ad']","['5d', '9s', '8d']",[],[],4,4
125,Flop,1,-546,546,DISCARD,0,3,4,"['7s', '9d']","['5s', '9h', '3d', 'As', 'Ad']","['5d', '9s', '8d']","['7h', '2s', '4s']",[],4,4
125,Flop,0,-546,546,CHECK,0,0,0,"['7s', '9d']","['As', 'Ad']","['5d', '9s', '8d']","['7h', '2s', '4s']","['5s', '9h', '3d']",4,4
125,Flop,1,-546,546,RAISE,4,0,0,"['7s', '9d']","['As', 'Ad']","['5d', '9s', '8d']","['7h', '2s', '4s']","['5s', '9h', '3d']",4,4
125,Flop,0,-546,546,CALL,0,0,0,"['7s', '9d']","['As', 'Ad']","['5d', '9s', '8d']","['7h', '2s', '4s']","['5s', '9h', '3d']",4,4
125,Turn,0,-546,546,CHECK,0,0,0,"['7s', '9d']","['As', 'Ad']","['5d', '9s', '8d', '4h']","['7h', '2s', '4s']","['5s', '9h', '3d']",8,8
125,Turn,1,-546,546,CHECK,0,0,0,"['7s', '9d']","['As', 'Ad']","['5d', '9s', '8d', '4h']","['7h', '2s', '4s']","['5s', '9h', '3d']",8,8
125,River,0,-546,546,CHECK,0,0,0,"['7s', '9d']","['As', 'Ad']","['5d', '9s', '8d', '4h', '5h']","['7h', '2s', '4s']","['5s', '9h', '3d']",8,8
125,River,1,-546,546,RAISE,8,0,0,"['7s', '9d']","['As', 'Ad']","['5d', '9s', '8d', '4h', '5h']","['7h', '2s', '4s']","['5s', '9h', '3d']",8,8
125,River,0,-546,546,CALL,0,0,0,"['7s', '9d']","['As', 'Ad']","['5d', '9s', '8d', '4h', '5h']","['7h', '2s', '4s']","['5s', '9h', '3d']",8,8
126,Pre-Flop,0,-562,562,RAISE,7,0,0,"['8h', '7h', 'As', '8d', '9h']","['7s', '9d', '8s', '2s', '2h']",[],[],[],1,1
126,Pre-Flop,1,-562,562,CALL,0,0,0,"['8h', '7h', 'As', '8d', '9h']","['7s', '9d', '8s', '2s', '2h']",[],[],[],2,2
126,Flop,1,-562,562,DISCARD,0,0,2,"['8h', '7h', 'As', '8d', '9h']","['7s', '9d', '8s', '2s', '2h']","['3s', '4h', '6h']",[],[],9,9
126,Flop,0,-562,562,DISCARD,0,0,1,"['8h', '7h', 'As', '8d', '9h']","['7s', '8s']","['3s', '4h', '6h']",[],"['9d', '2s', '2h']",9,9
126,Flop,1,-562,562,CHECK,0,0,0,"['8h', '7h']","['7s', '8s']","['3s', '4h', '6h']","['As', '8d', '9h']","['9d', '2s', '2h']",9,9
126,Flop,0,-562,562,CHECK,0,0,0,"['8h', '7h']","['7s', '8s']","['3s', '4h', '6h']","['As', '8d', '9h']","['9d', '2s', '2h']",9,9
126,Turn,1,-562,562,CHECK,0,0,0,"['8h', '7h']","['7s', '8s']","['3s', '4h', '6h', '3d']","['As', '8d', '9h']","['9d', '2s', '2h']",9,9
126,Turn,0,-562,562,CHECK,0,0,0,"['8h', '7h']","['7s', '8s']","['3s', '4h', '6h', '3d']","['As', '8d', '9h']","['9d', '2s', '2h']",9,9
126,River,1,-562,562,CHECK,0,0,0,"['8h', '7h']","['7s', '8s']","['3s', '4h', '6h', '3d', '3h']","['As', '8d', '9h']","['9d', '2s', '2h']",9,9
126,River,0,-562,562,CHECK,0,0,0,"['8h', '7h']","['7s', '8s']","['3s', '4h', '6h', '3d', '3h']","['As', '8d', '9h']","['9d', '2s', '2h']",9,9
127,Pre-Flop,1,-553,553,CALL,0,0,0,"['Ad', '4s', '3h', '9s', '7d']","['5h', '5s', '4h', '9h', '8s']",[],[],[],1,1
127,Pre-Flop,0,-553,553,RAISE,7,0,0,"['Ad', '4s', '3h', '9s', '7d']","['5h', '5s', '4h', '9h', '8s']",[],[],[],2,2
127,Pre-Flop,1,-553,553,FOLD,0,0,0,"['Ad', '4s', '3h', '9s', '7d']","['5h', '5s', '4h', '9h', '8s']",[],[],[],2,2
128,Pre-Flop,0,-551,551,RAISE,7,0,0,"['4d', '8s', 'Ah', '2h', '7h']","['3h', '9h', '8d', '6d', '3d']",[],[],[],1,1
128,Pre-Flop,1,-551,551,FOLD,0,0,0,"['4d', '8s', 'Ah', '2h', '7h']","['3h', '9h', '8d', '6d', '3d']",[],[],[],2,2
129,Pre-Flop,1,-549,549,CALL,0,0,0,"['4h', 'Ad', '3d', '4d', '6h']","['5d', '3h', '2s', '9d', '5s']",[],[],[],1,1
129,Pre-Flop,0,-549,549,RAISE,7,0,0,"['4h', 'Ad', '3d', '4d', '6h']","['5d', '3h', '2s', '9d', '5s']",[],[],[],2,2
129,Pre-Flop,1,-549,549,FOLD,0,0,0,"['4h', 'Ad', '3d', '4d', '6h']","['5d', '3h', '2s', '9d', '5s']",[],[],[],2,2
130,Pre-Flop,0,-547,547,RAISE,7,0,0,"['4s', '3s', '6h', '4h', '8s']","['2d', '6d', '9d', '4d', '9s']",[],[],[],1,1
130,Pre-Flop,1,-547,547,CALL,0,0,0,"['4s', '3s', '6h', '4h', '8s']","['2d', '6d', '9d', '4d', '9s']",[],[],[],2,2
130,Flop,1,-547,547,DISCARD,0,2,4,"['4s', '3s', '6h', '4h', '8s']","['2d', '6d', '9d', '4d', '9s']","['7d', '5d', '7h']",[],[],9,9
130,Flop,0,-547,547,DISCARD,0,2,3,"['4s', '3s', '6h', '4h', '8s']","['9d', '9s']","['7d', '5d', '7h']",[],"['2d', '6d', '4d']",9,9
130,Flop,1,-547,547,CHECK,0,0,0,"['6h', '4h']","['9d', '9s']","['7d', '5d', '7h']","['4s', '3s', '8s']","['2d', '6d', '4d']",9,9
130,Flop,0,-547,547,RAISE,9,0,0,"['6h', '4h']","['9d', '9s']","['7d', '5d', '7h']","['4s', '3s', '8s']","['2d', '6d', '4d']",9,9
130,Flop,1,-547,547,CALL,0,0,0,"['6h', '4h']","['9d', '9s']","['7d', '5d', '7h']","['4s', '3s', '8s']","['2d', '6d', '4d']",9,9
130,Turn,1,-547,547,CHECK,0,0,0,"['6h', '4h']","['9d', '9s']","['7d', '5d', '7h', 'Ah']","['4s', '3s', '8s']","['2d', '6d', '4d']",18,18
130,Turn,0,-547,547,CHECK,0,0,0,"['6h', '4h']","['9d', '9s']","['7d', '5d', '7h', 'Ah']","['4s', '3s', '8s']","['2d', '6d', '4d']",18,18
130,River,1,-547,547,CHECK,0,0,0,"['6h', '4h']","['9d', '9s']","['7d', '5d', '7h', 'Ah', 'As']","['4s', '3s', '8s']","['2d', '6d', '4d']",18,18
130,River,0,-547,547,CHECK,0,0,0,"['6h', '4h']","['9d', '9s']","['7d', '5d', '7h', 'Ah', 'As']","['4s', '3s', '8s']","['2d', '6d', '4d']",18,18
131,Pre-Flop,1,-565,565,CALL,0,0,0,"['9s', 'Ad', '4s', '2h', '4d']","['3d', '4h', '9d', '6h', '6s']",[],[],[],1,1
131,Pre-Flop,0,-565,565,RAISE,7,0,0,"['9s', 'Ad', '4s', '2h', '4d']","['3d', '4h', '9d', '6h', '6s']",[],[],[],2,2
131,Pre-Flop,1,-565,565,CALL,0,0,0,"['9s', 'Ad', '4s', '2h', '4d']","['3d', '4h', '9d', '6h', '6s']",[],[],[],2,2
131,Flop,0,-565,565,DISCARD,0,0,1,"['9s', 'Ad', '4s', '2h', '4d']","['3d', '4h', '9d', '6h', '6s']","['5d', '9h', '8s']",[],[],9,9
131,Flop,1,-565,565,DISCARD,0,2,3,"['9s', 'Ad']","['3d', '4h', '9d', '6h', '6s']","['5d', '9h', '8s']","['4s', '2h', '4d']",[],9,9
131,Flop,0,-565,565,CHECK,0,0,0,"['9s', 'Ad']","['9d', '6h']","['5d', '9h', '8s']","['4s', '2h', '4d']","['3d', '4h', '6s']",9,9
131,Flop,1,-565,565,RAISE,9,0,0,"['9s', 'Ad']","['9d', '6h']","['5d', '9h', '8s']","['4s', '2h', '4d']","['3d', '4h', '6s']",9,9
131,Flop,0,-565,565,CALL,0,0,0,"['9s', 'Ad']","['9d', '6h']","['5d', '9h', '8s']","['4s', '2h', '4d']","['3d', '4h', '6s']",9,9
131,Turn,0,-565,565,CHECK,0,0,0,"['9s', 'Ad']","['9d', '6h']","['5d', '9h', '8s', '7h']","['4s', '2h', '4d']","['3d', '4h', '6s']",18,18
131,Turn,1,-565,565,RAISE,18,0,0,"['9s', 'Ad']","['9d', '6h']","['5d', '9h', '8s', '7h']","['4s', '2h', '4d']","['3d', '4h', '6s']",18,18
131,Turn,0,-565,565,FOLD,0,0,0,"['9s', 'Ad']","['9d', '6h']","['5d', '9h', '8s', '7h']","['4s', '2h', '4d']","['3d', '4h', '6s']",18,18
132,Pre-Flop,0,-583,583,RAISE,7,0,0,"['7h', '3s', '5s', '7s', '8h']","['3h', '7d', '4d', 'Ah', '2s']",[],[],[],1,1
132,Pre-Flop,1,-583,583,CALL,0,0,0,"['7h', '3s', '5s', '7s', '8h']","['3h', '7d', '4d', 'Ah', '2s']",[],[],[],2,2
132,Flop,1,-583,583,DISCARD,0,1,2,"['7h', '3s', '5s', '7s', '8h']","['3h', '7d', '4d', 'Ah', '2s']","['5d', '6s', '6h']",[],[],9,9
132,Flop,0,-583,583,DISCARD,0,0,4,"['7h', '3s', '5s', '7s', '8h']","['7d', '4d']","['5d', '6s', '6h']",[],"['3h', 'Ah', '2s']",9,9
132,Flop,1,-583,583,CHECK,0,0,0,"['7h', '8h']","['7d', '4d']","['5d', '6s', '6h']","['3s', '5s', '7s']","['3h', 'Ah', '2s']",9,9
132,Flop,0,-583,583,RAISE,9,0,0,"['7h', '8h']","['7d', '4d']","['5d', '6s', '6h']","['3s', '5s', '7s']","['3h', 'Ah', '2s']",9,9
132,Flop,1,-583,583,CALL,0,0,0,"['7h', '8h']","['7d', '4d']","['5d', '6s', '6h']","['3s', '5s', '7s']","['3h', 'Ah', '2s']",9,9
132,Turn,1,-583,583,CHECK,0,0,0,"['7h', '8h']","['7d', '4d']","['5d', '6s', '6h', 'As']","['3s', '5s', '7s']","['3h', 'Ah', '2s']",18,18
132,Turn,0,-583,583,CHECK,0,0,0,"['7h', '8h']","['7d', '4d']","['5d', '6s', '6h', 'As']","['3s', '5s', '7s']","['3h', 'Ah', '2s']",18,18
132,River,1,-583,583,CHECK,0,0,0,"['7h', '8h']","['7d', '4d']","['5d', '6s', '6h', 'As', '6d']","['3s', '5s', '7s']","['3h', 'Ah', '2s']",18,18
132,River,0,-583,583,CHECK,0,0,0,"['7h', '8h']","['7d', '4d']","['5d', '6s', '6h', 'As', '6d']","['3s', '5s', '7s']","['3h', 'Ah', '2s']",18,18
133,Pre-Flop,1,-565,565,CALL,0,0,0,"['3s', '4d', '8h', '6s', '9s']","['3d', '7d', '5h', '5d', 'As']",[],[],[],1,1
133,Pre-Flop,0,-565,565,RAISE,7,0,0,"['3s', '4d', '8h', '6s', '9s']","['3d', '7d', '5h', '5d', 'As']",[],[],[],2,2
133,Pre-Flop,1,-565,565,FOLD,0,0,0,"['3s', '4d', '8h', '6s', '9s']","['3d', '7d', '5h', '5d', 'As']",[],[],[],2,2
134,Pre-Flop,0,-563,563,RAISE,7,0,0,"['3h', 'Ad', '8h', '7h', '2s']","['5s', '2d', '9s', '9d', '3d']",[],[],[],1,1
134,Pre-Flop,1,-563,563,CALL,0,0,0,"['3h', 'Ad', '8h', '7h', '2s']","['5s', '2d', '9s', '9d', '3d']",[],[],[],2,2
134,Flop,1,-563,563,DISCARD,0,2,3,"['3h', 'Ad', '8h', '7h', '2s']","['5s', '2d', '9s', '9d', '3d']","['4h', '2h', '5d']",[],[],9,9
134,Flop,0,-563,563,DISCARD,0,2,3,"['3h', 'Ad', '8h', '7h', '2s']","['9s', '9d']","['4h', '2h', '5d']",[],"['5s', '2d', '3d']",9,9
134,Flop,1,-563,563,CHECK,0,0,0,"['8h', '7h']","['9s', '9d']","['4h', '2h', '5d']","['3h', 'Ad', '2s']","['5s', '2d', '3d']",9,9
134,Flop,0,-563,563,RAISE,10,0,0,"['8h', '7h']","['9s', '9d']","['4h', '2h', '5d']","['3h', 'Ad', '2s']","['5s', '2d', '3d']",9,9
134,Flop,1,-563,563,FOLD,0,0,0,"['8h', '7h']","['9s', '9d']","['4h', '2h', '5d']","['3h', 'Ad', '2s']","['5s', '2d', '3d']",9,9
135,Pre-Flop,1,-554,554,CALL,0,0,0,"['9s', '3h', '2h', '8s', '6s']","['2d', '3s', '7s', '7h', '9d']",[],[],[],1,1
135,Pre-Flop,0,-554,554,RAISE,7,0,0,"['9s', '3h', '2h', '8s', '6s']","['2d', '3s', '7s', '7h', '9d']",[],[],[],2,2
135,Pre-Flop,1,-554,554,CALL,0,0,0,"['9s', '3h', '2h', '8s', '6s']","['2d', '3s', '7s', '7h', '9d']",[],[],[],2,2
135,Flop,0,-554,554,DISCARD,0,0,4,"['9s', '3h', '2h', '8s', '6s']","['2d', '3s', '7s', '7h', '9d']","['5s', '9h', '6d']",[],[],9,9
135,Flop,1,-554,554,DISCARD,0,3,4,"['9s', '6s']","['2d', '3s', '7s', '7h', '9d']","['5s', '9h', '6d']","['3h', '2h', '8s']",[],9,9
135,Flop,0,-554,554,CHECK,0,0,0,"['9s', '6s']","['7h', '9d']","['5s', '9h', '6d']","['3h', '2h', '8s']","['2d', '3s', '7s']",9,9
135,Flop,1,-554,554,RAISE,9,0,0,"['9s', '6s']","['7h', '9d']","['5s', '9h', '6d']","['3h', '2h', '8s']","['2d', '3s', '7s']",9,9
135,Flop,0,-554,554,CALL,0,0,0,"['9s', '6s']","['7h', '9d']","['5s', '9h', '6d']","['3h', '2h', '8s']","['2d', '3s', '7s']",9,9
135,Turn,0,-554,554,CHECK,0,0,0,"['9s', '6s']","['7h', '9d']","['5s', '9h', '6d', 'Ah']","['3h', '2h', '8s']","['2d', '3s', '7s']",18,18
135,Turn,1,-554,554,CHECK,0,0,0,"['9s', '6s']","['7h', '9d']","['5s', '9h', '6d', 'Ah']","['3h', '2h', '8s']","['2d', '3s', '7s']",18,18
135,River,0,-554,554,RAISE,28,0,0,"['9s', '6s']","['7h', '9d']","['5s', '9h', '6d', 'Ah', '6h']","['3h', '2h', '8s']","['2d', '3s', '7s']",18,18
135,River,1,-554,554,FOLD,0,0,0,"['9s', '6s']","['7h', '9d']","['5s', '9h', '6d', 'Ah', '6h']","['3h', '2h', '8s']","['2d', '3s', '7s']",18,18
136,Pre-Flop,0,-536,536,RAISE,7,0,0,"['6d', '6h', 'Ah', '7h', '4s']","['4h', '2s', '7d', '5d', '8h']",[],[],[],1,1
136,Pre-Flop,1,-536,536,FOLD,0,0,0,"['6d', '6h', 'Ah', '7h', '4s']","['4h', '2s', '7d', '5d', '8h']",[],[],[],2,2
137,Pre-Flop,1,-534,534,CALL,0,0,0,"['9s', '4h', '5h', '4d', '9d']","['5s', '2d', '6h', '7h', '8s']",[],[],[],1,1
137,Pre-Flop,0,-534,534,RAISE,7,0,0,"['9s', '4h', '5h', '4d', '9d']","['5s', '2d', '6h', '7h', '8s']",[],[],[],2,2
137,Pre-Flop,1,-534,534,FOLD,0,0,0,"['9s', '4h', '5h', '4d', '9d']","['5s', '2d', '6h', '7h', '8s']",[],[],[],2,2
138,Pre-Flop,0,-532,532,RAISE,7,0,0,"['Ah', 'As', '8d', 'Ad', '3h']","['8h', '4s', '7s', '2s', '7h']",[],[],[],1,1
138,Pre-Flop,1,-532,532,CALL,0,0,0,"['Ah', 'As', '8d', 'Ad', '3h']","['8h', '4s', '7s', '2s', '7h']",[],[],[],2,2
138,Flop,1,-532,532,DISCARD,0,2,4,"['Ah', 'As', '8d', 'Ad', '3h']","['8h', '4s', '7s', '2s', '7h']","['6d', '9s', '7d']",[],[],9,9
138,Flop,0,-532,532,DISCARD,0,2,3,"['Ah', 'As', '8d', 'Ad', '3h']","['7s', '7h']","['6d', '9s', '7d']",[],"['8h', '4s', '2s']",9,9
138,Flop,1,-532,532,CHECK,0,0,0,"['8d', 'Ad']","['7s', '7h']","['6d', '9s', '7d']","['Ah', 'As', '3h']","['8h', '4s', '2s']",9,9
138,Flop,0,-532,532,RAISE,14,0,0,"['8d', 'Ad']","['7s', '7h']","['6d', '9s', '7d']","['Ah', 'As', '3h']","['8h', '4s', '2s']",9,9
138,Flop,1,-532,532,CALL,0,0,0,"['8d', 'Ad']","['7s', '7h']","['6d', '9s', '7d']","['Ah', 'As', '3h']","['8h', '4s', '2s']",9,9
138,Turn,1,-532,532,CHECK,0,0,0,"['8d', 'Ad']","['7s', '7h']","['6d', '9s', '7d', '3s']","['Ah', 'As', '3h']","['8h', '4s', '2s']",23,23
138,Turn,0,-532,532,RAISE,36,0,0,"['8d', 'Ad']","['7s', '7h']","['6d', '9s', '7d', '3s']","['Ah', 'As', '3h']","['8h', '4s', '2s']",23,23
138,Turn,1,-532,532,CALL,0,0,0,"['8d', 'Ad']","['7s', '7h']","['6d', '9s', '7d', '3s']","['Ah', 'As', '3h']","['8h', '4s', '2s']",23,23
138,River,1,-532,532,CHECK,0,0,0,"['8d', 'Ad']","['7s', '7h']","['6d', '9s', '7d', '3s', '2h']","['Ah', 'As', '3h']","['8h', '4s', '2s']",59,59
138,River,0,-532,532,RAISE,41,0,0,"['8d', 'Ad']","['7s', '7h']","['6d', '9s', '7d', '3s', '2h']","['Ah', 'As', '3h']","['8h', '4s', '2s']",59,59
138,River,1,-532,532,CALL,0,0,0,"['8d', 'Ad']","['7s', '7h']","['6d', '9s', '7d', '3s', '2h']","['Ah', 'As', '3h']","['8h', '4s', '2s']",59,59
139,Pre-Flop,1,-432,432,CALL,0,0,0,"['7s', '8s', '9d', '4h', '6s']","['7d', '5d', '2s', '3h', '4s']",[],[],[],1,1
139,Pre-Flop,0,-432,432,RAISE,7,0,0,"['7s', '8s', '9d', '4h', '6s']","['7d', '5d', '2s', '3h', '4s']",[],[],[],2,2
139,Pre-Flop,1,-432,432,FOLD,0,0,0,"['7s', '8s', '9d', '4h', '6s']","['7d', '5d', '2s', '3h', '4s']",[],[],[],2,2
140,Pre-Flop,0,-430,430,RAISE,7,0,0,"['2d', '8s', '5d', 'As', '7s']","['7d', '8h', '9s', 'Ah', '5s']",[],[],[],1,1
140,Pre-Flop,1,-430,430,CALL,0,0,0,"['2d', '8s', '5d', 'As', '7s']","['7d', '8h', '9s', 'Ah', '5s']",[],[],[],2,2
140,Flop,1,-430,430,DISCARD,0,0,3,"['2d', '8s', '5d', 'As', '7s']","['7d', '8h', '9s', 'Ah', '5s']","['2h', '4d', 'Ad']",[],[],9,9
140,Flop,0,-430,430,DISCARD,0,0,2,"['2d', '8s', '5d', 'As', '7s']","['7d', 'Ah']","['2h', '4d', 'Ad']",[],"['8h', '9s', '5s']",9,9
140,Flop,1,-430,430,CHECK,0,0,0,"['2d', '5d']","['7d', 'Ah']","['2h', '4d', 'Ad']","['8s', 'As', '7s']","['8h', '9s', '5s']",9,9
140,Flop,0,-430,430,RAISE,10,0,0,"['2d', '5d']","['7d', 'Ah']","['2h', '4d', 'Ad']","['8s', 'As', '7s']","['8h', '9s', '5s']",9,9
140,Flop,1,-430,430,FOLD,0,0,0,"['2d', '5d']","['7d', 'Ah']","['2h', '4d', 'Ad']","['8s', 'As', '7s']","['8h', '9s', '5s']",9,9
141,Pre-Flop,1,-421,421,CALL,0,0,0,"['4d', '2s', '9s', '9h', '8d']","['6s', '5h', '7d', '8s', 'Ad']",[],[],[],1,1
141,Pre-Flop,0,-421,421,RAISE,7,0,0,"['4d', '2s', '9s', '9h', '8d']","['6s', '5h', '7d', '8s', 'Ad']",[],[],[],2,2
141,Pre-Flop,1,-421,421,CALL,0,0,0,"['4d', '2s', '9s', '9h', '8d']","['6s', '5h', '7d', '8s', 'Ad']",[],[],[],2,2
141,Flop,0,-421,421,DISCARD,0,2,3,"['4d', '2s', '9s', '9h', '8d']","['6s', '5h', '7d', '8s', 'Ad']","['3s', 'Ah', '6d']",[],[],9,9
141,Flop,1,-421,421,DISCARD,0,0,4,"['9s', '9h']","['6s', '5h', '7d', '8s', 'Ad']","['3s', 'Ah', '6d']","['4d', '2s', '8d']",[],9,9
141,Flop,0,-421,421,CHECK,0,0,0,"['9s', '9h']","['6s', 'Ad']","['3s', 'Ah', '6d']","['4d', '2s', '8d']","['5h', '7d', '8s']",9,9
141,Flop,1,-421,421,RAISE,9,0,0,"['9s', '9h']","['6s', 'Ad']","['3s', 'Ah', '6d']","['4d', '2s', '8d']","['5h', '7d', '8s']",9,9
141,Flop,0,-421,421,FOLD,0,0,0,"['9s', '9h']","['6s', 'Ad']","['3s', 'Ah', '6d']","['4d', '2s', '8d']","['5h', '7d', '8s']",9,9
142,Pre-Flop,0,-430,430,RAISE,7,0,0,"['7s', '3s', '8d', '5h', '8s']","['5d', '5s', '6s', 'Ad', '9h']",[],[],[],1,1
142,Pre-Flop,1,-430,430,CALL,0,0,0,"['7s', '3s', '8d', '5h', '8s']","['5d', '5s', '6s', 'Ad', '9h']",[],[],[],2,2
142,Flop,1,-430,430,DISCARD,0,2,4,"['7s', '3s', '8d', '5h', '8s']","['5d', '5s', '6s', 'Ad', '9h']","['As', '6d', '9s']",[],[],9,9
142,Flop,0,-430,430,DISCARD,0,0,4,"['7s', '3s', '8d', '5h', '8s']","['6s', '9h']","['As', '6d', '9s']",[],"['5d', '5s', 'Ad']",9,9
142,Flop,1,-430,430,RAISE,9,0,0,"['7s', '8s']","['6s', '9h']","['As', '6d', '9s']","['3s', '8d', '5h']","['5d', '5s', 'Ad']",9,9
142,Flop,0,-430,430,RAISE,16,0,0,"['7s', '8s']","['6s', '9h']","['As', '6d', '9s']","['3s', '8d', '5h']","['5d', '5s', 'Ad']",9,9
142,Flop,1,-430,430,CALL,0,0,0,"['7s', '8s']","['6s', '9h']","['As', '6d', '9s']","['3s', '8d', '5h']","['5d', '5s', 'Ad']",18,18
142,Turn,1,-430,430,CHECK,0,0,0,"['7s', '8s']","['6s', '9h']","['As', '6d', '9s', '7h']","['3s', '8d', '5h']","['5d', '5s', 'Ad']",34,34
